time_s,target_x_mm,target_y_mm,target_z_mm,drive_length_command_01_m,drive_length_command_02_m,drive_length_command_03_m,drive_length_command_04_m,drive_length_command_05_m,drive_length_command_06_m,drive_length_command_07_m,drive_length_command_08_m,drive_length_command_09_m,estimated_drive_force_01_N,estimated_drive_force_02_N,estimated_drive_force_03_N,estimated_drive_force_04_N,estimated_drive_force_05_N,estimated_drive_force_06_N,estimated_drive_force_07_N,estimated_drive_force_08_N,estimated_drive_force_09_N
3.5,89.3206521518214,0.283801698961568,-10.2231923230904,3.5389433137023e-06,0.000317246395886692,0.000656547413350882,0.000302624489947514,1.3400287763525e-05,-0.000147890587289007,-0.000306163433261217,-0.00033064668365021,-0.000508656826061875,-2.64255183735766,-0.0491222340437063,50.6367044266296,1.22708101397287,-15.0932718896813,-5.33869455632797,1.41547082338482,15.142394123725,-45.2980098703016
3.525,89.3114698791426,0.218587908352954,-10.27144271051,2.71129456483332e-06,0.000314527171552934,0.000666853755784236,0.000294332055848778,1.67193217986972e-05,-0.000148220941821979,-0.000297043350413598,-0.000331246493351631,-0.00051863281396226,-2.57850562932373,-0.236699018253332,51.699040829272,0.98958348840691,-15.1156366619217,-5.50972037806011,1.58892214091684,15.3523356801751,-46.1893204512118
3.55,89.3019479946768,0.152443936299156,-10.3198262917501,1.82020576476594e-06,0.000311781953308138,0.00067713352223259,0.000286113180832395,2.00890980274759e-05,-0.000148516051224928,-0.000287933386597161,-0.0003318710513356,-0.000528617471007655,-2.51482655141518,-0.424038770567403,52.7584100388131,0.752917053238449,-15.1373500426043,-5.67883600339982,1.76190949817675,15.5613888131717,-47.0795740354133
3.575,89.2920875535793,0.0853914718154259,-10.3683393172049,8.66561433165991e-07,0.000309011749387883,0.000687385619531619,0.000277968375450049,2.3508633306718e-05,-0.000148776229390041,-0.000278834936883215,-0.000332520382694587,-0.000538609390141574,-2.45152031670931,-0.611100563488319,53.8146854311428,0.51710238248988,-15.158416804606,-5.84602594627669,1.93441793421945,15.7695173680943,-47.9686594848662
3.6,89.2818897649451,0.0174524896453226,-10.4169780290388,-1.48739262767483e-07,0.000306217578051243,0.000697608954128154,0.000269898145319275,2.69769318630708e-05,-0.000149001800582627,-0.000269749406056508,-0.000333194509914307,-0.00054860715354553,-2.38859260787208,-0.797843432021907,54.8677402294237,0.282160199686678,-15.1788417349122,-6.01127524314106,2.10643240818542,15.9766851669341,-48.8564649862826
3.625,89.2713559946037,-0.0513507588492908,-10.4657386621633,-1.22478282402194e-06,0.000303400467170686,0.000707802432318314,0.000261902991230439,3.04929855682798e-05,-0.000149193099345565,-0.000260678208406417,-0.000333893452738973,-0.000558609332972748,-2.32604907598651,-0.984226394485436,55.9174475380298,0.0481112802720995,-15.1986296350692,-6.17456946043797,2.27793779571444,16.1828560295546,-49.7428780775918
3.65,89.2604877677793,-0.12099575490046,-10.5146174452362,-2.36064173926576e-06,0.000300561453819459,0.000717964960485998,0.000253983409253561,3.4055774217813e-05,-0.000149350470399826,-0.000251622767514309,-0.000334617228037265,-0.000568614490086172,-2.26389533938739,-1.17020847326415,56.963680376562,-0.185023546030132,-15.2177853216881,-6.33589470182315,2.44891888541754,16.3879937949522,-50.6277856747389
3.675,89.2492867716128,-0.191459721641908,-10.5636106016822,-3.55537480765944e-06,0.000297701583856738,0.000728095445341571,0.000246139890844502,3.76642658125037e-05,-0.000149474268540995,-0.000242584516036842,-0.000335365849669242,-0.000578621176800572,-2.20213698250295,-1.35574871549874,58.0063117139165,-0.417223392912478,-15.2363136269976,-6.49523761511337,2.61936037541545,16.5920623424964,-51.5110740988031
3.7,89.2377548575404,-0.262719633505627,-10.6127143507332,-4.80802746544162e-06,0.000294821911510909,0.000738192794160663,0.000238372922950453,4.13174168434269e-05,-0.000149564858532,-0.000233564895485011,-0.000336139328354329,-0.000588627935628663,-2.14077955470456,-1.54080621368626,59.0452145023859,-0.64846731524688,-15.2542193994392,-6.65258539896405,2.78924686995147,16.7950256131255,-52.3926291034218
3.725,89.2258940435233,-0.334752225700456,-10.6619249084861,-6.11763211552652e-06,0.000291923498960886,0.000748255915022845,0.000230682988114683,4.50141725797798e-05,-0.000149622614991782,-0.000224565355999157,-0.000336937671540659,-0.000598633300031067,-2.07982856916512,-1.72534012617713,60.0802617117723,-0.878734306921724,-15.2715075043011,-6.80792580926678,2.95856287608687,16.9968476304782,-53.2723359025055
3.75,89.2137065161257,-0.407534003765753,-10.7112384889771,-7.48320846069572e-06,0.000289007415916046,0.000758283717050178,0.000223070564580041,4.87534673597398e-05,-0.000149647922280175,-0.000215587356119346,-0.000337760883275792,-0.000608635794770003,-2.01928950172706,-1.90930969755097,61.1113263634888,-1.10800329875963,-15.2881828243864,-6.96124716525978,3.12729280048671,17.1974925219374,-54.150079198229
3.775,89.2011946324335,-0.481041253193212,-10.7606513052694,-8.90376383985703e-06,0.000286074739194758,0.000768275110645381,0.000215536126391427,5.25342248844166e-05,-0.00014964117437884,-0.000206632362551584,-0.000338608964079168,-0.00061863393626654,-1.95916778978089,-2.09267427885406,62.13828156463,-1.33625315652302,-15.3042502607107,-7.11253835534454,3.29542094630394,17.3969245395648,-55.0257432092855
3.8,89.1883609218142,-0.555250049109816,-10.8101595705543,-1.03782935672869e-05,0.000283126552301879,0.000778229007729579,0.000208080143496728,5.63553585145454e-05,-0.000149602774768297,-0.000197701849929441,-0.000339481910816425,-0.000628626232961289,-1.89946883115486,-2.27539334768173,63.1610005419898,-1.56346267901462,-15.3197147332248,-7.26178884260198,3.46293151016951,17.5951080809065,-55.8992116993878
3.825,89.1752080875094,-0.630136266014865,-10.8597594992615,-1.19057812751344e-05,0.000280163945005359,0.000788144321979479,0.000200703081846096,6.02157715702267e-05,-0.000149533136301117,-0.000188797300570948,-0.000340379716575571,-0.000638611185678359,-1.84019798301681,-2.45742652808846,64.1793566760047,-1.78961059627946,-15.3345811815569,-7.40898867000159,3.62980857929629,17.7920077096454,-56.7703680060031
3.85,89.1617390080604,-0.70567558756401,-10.9094473081788,-1.34851992586449e-05,0.000277188012912266,0.000798019969063767,0.00019340540348968,6.41143576333228e-05,-0.00014943268107126,-0.000179920204231049,-0.000341302370545589,-0.000648587287992507,-1.78136056078886,-2.63873361030965,65.1932235346033,-2.01467556791535,-15.3488545657718,-7.55412846529752,3.79603612870424,17.9875881760814,-57.6390950693058
3.875,89.1479567385599,-0.781843516393177,-10.9592192175777,-1.5115508824215e-05,0.000274199857044397,0.000807854866878743,0.000186187566673282,6.80500008527693e-05,-0.000149301840279538,-0.000171072057849067,-0.000342249857897159,-0.000658553026599208,-1.72296183707577,-2.8192745702782,66.2024749069395,-2.23863618149846,-15.3625398671396,-7.69719944560543,3.96159801857426,18.1818144374177,-58.5052754613341
3.9,89.1338645117298,-0.858615383975293,-11.0090714523435,-1.67956606403064e-05,0.000271200583413664,0.000817647935782956,0.000179050025931854,7.2021576252454e-05,-0.000149141054095303,-0.000162254365291548,-0.000343222159666132,-0.000668506881687653,-1.66500704060772,-2.99900958892018,67.2069848369899,-2.46147095113037,-15.3756420889122,-7.8381934216542,4.12647799173812,18.3746516778324,-59.3687914153357
3.925,89.1194657388195,-0.935966360502649,-11.0590002431076,-1.85245950908713e-05,0.000268191302597594,0.000827398098830711,0.000171993232180964,7.60279500418987e-05,-0.000148950771514316,-0.000153468637090093,-0.000344219252639492,-0.000678447327316395,-1.60750135519832,-3.17789907121335,68.2066276569954,-2.68315831611325,-15.3881662571013,-7.97710280170728,4.2906596713116,18.5660653283146,-60.2295248552881
3.95,89.1047640103236,-1.01387146478784,-11.1090018273805,-2.03012426313182e-05,0.000265173129315052,0.000837104282004425,0.000165017632805547,8.00679799293769e-05,-0.000148731450212845,-0.000144716390174229,-0.000345241109244429,-0.000688372831791583,-1.55044991871858,-3.35590366499303,69.2012780207257,-2.90367663975928,-15.4001174212534,-8.11392059514766,4.45412655847789,18.7560210862464,-61.087357425578
3.975,89.0897630965167,-1.09230557417618,-11.1590724506826,-2.21245241469603e-05,0.000262147182002473,0.00084676541444562,0.000158123671746307,8.41405154377584e-05,-0.000148483556398026,-0.000135999147599333,-0.000346287697440231,-0.000698281858047593,-1.49385782208754,-3.53298427949025,70.190810936548,-3.12300420834039,-15.4115006552184,-8.24864041572217,4.61686203042796,18.9444849347086,-61.9421705208258
4,89.0744669478016,-1.17124343446252,-11.2092083676712,-2.39933513138391e-05,0.000259114582390779,0.000856380428684415,0.000151311789583192,8.82443982226921e-05,-0.000148207564654487,-0.000127318438269353,-0.000347358980613457,-0.000708172864029927,-1.43773010828028,-3.70910210358652,71.1751018002799,-3.34111923018457,-15.4223210579063,-8.3812564844393,4.77884933846488,19.1314231614928,-62.7938453158406
4.025,89.0588796948703,-1.25065966980548,-11.2594058432622,-2.59066269616831e-05,0.000256076455083201,0.000865948260867527,0.000144582423616202,9.23784623932875e-05,-0.00014790395778732,-0.000118675796654533,-0.000348454917476489,-0.000718044303080208,-1.38207177135409,-3.88421862377102,72.1540264278074,-3.55799983492424,-15.4325837540283,-8.51176363211666,4.94007160627835,19.3168023777993,-63.6422627956908
4.05,89.0430056486771,-1.33052879263212,-11.3096611537424,-2.78632454390748e-05,0.000253033927134286,0.000875467850984517,0.000137936007942888,9.65415348351886e-05,-0.000147573226661347,-0.000110072762503827,-0.000349575461969474,-0.000727894624323166,-1.32688775549334,-4.05829564178562,73.1274610874485,-3.77362407290251,-15.4422938948175,-8.64015730157315,5.10051182839588,19.5005895366031,-64.4873037858754
4.075,89.0268493002183,-1.41082521352613,-11.3599705878733,-2.98620929806565e-05,0.000249988127630149,0.000884938143092241,0.000131372973532856,0.00010073243553587,-0.00014721587003682,-0.0001015108805522,-0.000350720563166013,-0.000737722273055418,-1.27218295407386,-4.2312952919435,74.0952825320442,-3.98796991474285,-15.4514566587249,-8.76643354946198,5.26015286881673,19.6827519506684,-65.3288489825822
4.1,89.0104153201234,-1.49152325109274,-11.4103304479815,-3.19020480763488e-05,0.000246940187270311,0.000894358085537408,0.000124893748298924,0.000104949977912244,-0.00014683239440148,-9.29917002225888e-05,-0.00035189016518257,-0.000747525691135929,-1.21796220874733,-4.40318005810783,75.0573680307593,-4.20101525108729,-15.4600772520877,-8.89058904774054,5.41897745983465,19.8632573101955,-66.1667789830187
4.125,88.9937085580507,-1.5725971417936,-11.4607370510357,-3.39819818422071e-05,0.000243891237951363,0.000903726631177115,0.000118498757164714,0.000109192969140456,-0.000146423313799125,-8.45167753225073e-05,-0.000353084207091819,-0.000757303317377989,-1.16423030854645,-4.57391279031708,76.0135954005729,-4.41273789250839,-15.4681609097633,-9.0126210847734,5.57696820105487,20.0420737000804,-67.0009743157995
4.15,88.9767340418923,-1.65402104974487,-11.5111867297067,-3.6100758393276e-05,0.000240842412352352,0.000913042737597194,0.000112188422128817,0.000113460210487686,-0.000145989149654625,-7.60876637355551e-05,-0.000354302622840037,-0.000767053587942566,-1.11099198901133,-4.74345672104405,76.9638430374439,-4.62311556959984,-15.4757128957284,-9.13252756606538,5.7341075586112,20.2191696167724,-67.8313154713785
4.175,88.9594969767834,-1.7357690764722,-11.5616758334103,-3.8257235217859e-05,0.000237794843522564,0.000922305367328381,0.000105963162325057,0.000117750497646174,-0.000145530430595522,-6.77059271071978e-05,-0.000355545341168731,-0.000776774936732862,-1.05825193133784,-4.91177548107588,77.9079899471315,-4.83212593325032,-15.4827385036354,-9.25030701462135,5.8903778645882,20.3945139847113,-68.6576829325102
4.2,88.9420027439193,-1.81781527061587,-11.6122007293286,-4.04502635535375e-05,0.000234749664471456,0.000931513488060143,9.98233940791293e-05,0.00012206262106905,-0.00014504769227015,-5.93731305255779e-05,-0.000356812285540506,-0.000786465795789993,-1.00601476154837,-5.07883311500313,78.8459157756562,-5.03974655510521,-15.489243057326,-9.36595857093,6.04576131665361,20.5680761723291,-69.4799572047262
4.225,88.9242568991786,-1.90013363757999,-11.6627578034105,-4.26786887643971e-05,0.000231708007761192,0.000940666072852009,9.37695309610187e-05,0.00012639536630818,-0.00014454147716246,-5.10908421966216e-05,-0.000358103374069364,-0.000796124595689552,-0.954285049685534,-5.24459409630599,79.7775008393829,-5.24595492822029,-15.4952319112953,-9.47948199256915,6.20023997790586,20.7398260076013,-70.2980188468137
4.25,88.9062651715524,-1.98269814911943,-11.7133434613475,-4.49413507197655e-05,0.000228671005101849,0.000949762100342436,8.78019838337074e-05,0.000130747514353782,-0.000144012334403459,-4.28606331139281e-05,-0.000359418519455632,-0.00080574976593898,-0.903067309029454,-5.40902334202631,80.7026261547126,-5.45072846791159,-15.5007104511045,-9.59087765343049,6.35379577694108,20.9097337931308,-71.1117485012821
4.275,88.8880334613829,-2.0654827528585,-11.7639541295234,-4.72370841740483e-05,0.000225639786949533,0.000958800554955001,8.19211608973497e-05,0.000135117841975868,-0.000143460819579427,-3.46840767233014e-05,-0.000360757628925401,-0.000815339735375575,-0.852365995338936,-5.57208622701478,81.6211734673642,-5.65404451280501,-15.5056840937382,-9.70014654256138,6.50641050814397,21.077770320753,-71.9210269248028
4.3,88.8695678384085,-2.1484613817354,-11.8145862559374,-4.95647191478127e-05,0.000222615482107537,0.00096778042710189,7.61274677294199e-05,0.00013950512206732,-0.000142887494536881,-2.65627485815934e-05,-0.000362120604174856,-0.000824892932565009,-0.802185506117133,-5.73374859774264,82.533025281234,-5.85588032608946,-15.5101582879027,-9.80729026262269,6.65806583220663,21.2439068856453,-72.7257350186113
4.325,88.8508745396207,-2.23160796336684,-11.8652363110964,-5.19230813096905e-05,0.000219599217330779,0.000976700713384567,7.04213073203924e-05,0.000143908123988581,-0.000142292927184408,-1.84982260107019e-05,-0.000363507341319347,-0.000834407786200159,-0.752530179902096,-5.89397678566813,83.438064886817,-6.05621309697674,-15.5141385142623,-9.91231102796089,6.80874327687887,21.4081152999305,-73.5257538588561
4.35,88.83195996693,-2.31489642932697,-11.9159007888775,-5.43109923594326e-05,0.000216592116933548,0.00098556041679157,6.48030801050775e-05,0.000148325613913917,-0.000141677691291378,-1.04920877456449e-05,-0.000364917730847465,-0.000843882725500188,-0.703404295582606,-6.05273762014812,84.3361763891759,-6.25501994237113,-15.5176302856104,-10.0152116622935,6.95842423795377,21.5703679057585,-74.3209647268823
4.375,88.812830684647,-2.39830072433552,-11.9665762073569,-5.67272704115052e-05,0.00021359530240099,0.000994358546893306,5.92731839892113e-05,0.000152756355179126,-0.000141042366283633,-2.54591357769229e-06,-0.000366351657580109,-0.000853316180609676,-0.654812071739703,-6.2099984408861,85.2272447354449,-6.45227790875174,-15.5206391469722,-10.1159955960073,7.10708998049147,21.7306375878583,-75.1112491394376
4.4,88.7934934167764,-2.48179481534964,-12.0172591096048,-5.91707303796429e-05,0.000210609892004117,0.00100309412003383,5.38320143717158e-05,0.00015719910863056,-0.000140387537036157,5.33871600792712e-06,-0.000367809000634683,-0.000862706582997669,-0.606757666014272,-6.36572710990789,86.1111557418546,-6.64796397426991,-15.5231706756368,-10.2146668630685,7.25472164028422,21.8888977855446,-75.8964888787861
4.425,88.7739550441278,-2.56535270055459,-12.0679460644447,-6.16401843616665e-05,0.000207637000418898,0.00101176615951944,4.84799641620043e-05,0.000161652632975531,-0.000139713793662889,1.31602201996622e-05,-0.000369289633394429,-0.000872052365856548,-0.559245174501015,-6.51989202305721,86.9877961202659,-6.84205505106415,-15.5252304811145,-10.3112300975456,7.40130022556519,22.0451225041717,-76.6765660227202
4.45,88.7542226012483,-2.64894841824823,-12.1186336671748,-6.41344420251322e-05,0.000204677738349229,0.00102037369580411,4.32174237927629e-05,0.000166115685133861,-0.000139021731303628,2.09170182323692e-05,-0.00037079342348309,-0.000881351964500492,-0.512278631169123,-6.67246212100372,87.8570535041999,-7.03452798779441,-15.5268242050191,-10.405690529744,7.54680661896357,22.1992863260228,-77.4513629744559
4.475,88.7343032731737,-2.73255605561485,-12.169318540252,-6.6652310993065e-05,0.000201733212154213,0.00102891576667171,3.80447812278195e-05,0.000170587020590557,-0.000138311949908189,2.86075297652455e-05,-0.000372320232744763,-0.000890603816763515,-0.465862007309924,-6.82340689975649,88.7188164743543,-7.22535957239775,-15.5279575208703,-10.4980539819537,7.69122157970771,22.3513644206268,-78.2207624924006
4.5,88.7142043920063,-2.81614975738371,-12.2199973339342,-6.91925972300389e-05,0.000198804523479673,0.00103739141741469,3.29624219650576e-05,0.000175065393749577,-0.000137585054017852,3.62301752649813e-05,-0.000373869917229236,-0.000899806363396847,-0.41999921101179,-6.9726964206765,89.5729745835931,-7.41452653506651,-15.5286361338153,-10.5883268638111,7.83452574607833,22.5013325544918,-78.984647719782
4.525,88.6939334333202,-2.89970373436813,-12.2706667268833,-7.17541054285065e-05,0.000195892768894174,0.00104579970100966,2.7970729034682e-05,0.000179549558288444,-0.000136841652544115,4.37833763938106e-05,-0.000375442327182618,-0.000908958048465542,-0.374694086662494,-7.1203013199825,90.4194183814004,-7.60200555145039,-15.5288657802675,-10.676516167275,7.97669963811292,22.64916710025,-79.7429022141254
4.55,88.6734980123971,-2.98319227188107,-12.3213234267246,-7.43356393949623e-05,0.000192999039529657,0.00105413967828923,2.3070082992363e-05,0.000184038267513849,-0.000136082358544974,5.12655564025993e-05,-0.000377037307043498,-0.000918057319744252,-0.32995041447925,-7.26619281774474,91.2580394377887,-7.78777324608339,-15.5286522274598,-10.7626294612195,8.11772366056267,22.7948450452045,-80.4954099765692
4.575,88.6529058802971,-3.0665897380234,-12.3719641705634,-7.69360024362453e-05,0.00019012442072671,0.00106241041811056,1.82608619073432e-05,0.000188530274717894,-0.000135307788998635,5.8675140528916e-05,-0.000378654695444611,-0.000927102629111921,-0.28577191006659,-7.41034272636182,92.0887303666519,-7.97180619603594,-15.5280012729114,-10.8466748856449,8.25757810610257,22.9383439992732,-81.242055481007
4.6,88.6321649197666,-3.14987059184125,-12.4225857254575,-7.95539977454796e-05,0.000187269991684794,0.00107061099752019,1.35434413457147e-05,0.000193024333535061,-0.000134518564574838,6.60105563997648e-05,-0.000380294325219861,-0.000936092432945349,-0.242162224002247,-7.55272345851657,92.9113848485542,-8.15408093479296,-15.5269187438054,-10.9286611455089,8.39624315879524,23.0796422023219,-81.9827237030453
4.625,88.6112831409887,-3.23300939134908,-12.4731848888435,-8.21884287878494e-05,0.000184436825117332,0.00107874050191536,8.91819434864494e-06,0.0001975191982998,-0.000133715309403856,7.32702344392044e-05,-0.000381956023417132,-0.000945025192511502,-0.199124941451118,-7.69330803460718,93.7258976529479,-8.33457395635751,-15.5254104962773,-11.0085975041808,8.53369889780866,23.2187185308845,-82.7173001487671
4.65,88.5902686771794,-3.31598080141538,-12.5237584889186,-8.48380996858328e-05,0.000181625986911918,0.00108679802520164,4.38549140538425e-06,0.000202013624404473,-0.00013289865084324,8.04526082804347e-05,-0.000383639611316391,-0.000953899374358403,-0.156663581807462,-7.83207008965053,94.5321646598107,-8.51326171958004,-15.5234824146119,-11.0864937765203,8.66992530138754,23.3555525042624,-83.4456708832903
4.675,88.5691297800333,-3.39875960150796,-12.5743033849738,-8.75018156041019e-05,0.000178838535795672,0.00109478266994686,-5.42995785141054e-08,0.000206506368657891,-0.000132069219242394,8.75561151826021e-05,-0.000385344904453563,-0.000962713450704467,-0.114781598365328,-7.96898387965528,95.3300828806982,-8.69012065271264,-15.5211404103475,-11.1623603215865,8.804902251078,23.4901242900028,-84.1677225591116
4.7,88.5478748150236,-3.48132069329642,-12.6248164676812,-9.01783831336184e-05,0.000176075523005928,0.00110269354753131,-4.40081331817832e-06,0.000210996189643889,-0.000131227647705071,9.45791964517828e-05,-0.000387071712649817,-0.000971465899826239,-0.0734823780173028,-8.1040242874625,96.1195504792026,-8.8651271581873,-15.518390421288,-11.2362080349773,8.93860953620463,23.6224147087505,-84.8833424442253
4.725,88.5265122565614,-3.56363910810909,-12.6752946593323,-9.28666106750353e-05,0.000173337991966199,0.00111052977829416,-8.65368719144e-06,0.000215481848080248,-0.000130374571849865,0.000101520297866475,-0.000388819840046448,-0.000980155206444303,-0.0327692409815409,-8.23716682805284,96.9004667908142,-9.03825761761735,-15.5152384104201,-11.3080483408054,9.07102685859892,23.7524052384729,-85.5924184500088
4.75,88.5050506830177,-3.64569001424241,-12.7257349140286,-9.55653088213215e-05,0.000170626977967693,0.00111829049167618,-1.28125612857966e-05,0.000219962107177701,-0.000129510629568806,0.000108377870107118,-0.000390589085145394,-0.00098877986210737,0.00735455944291999,-8.36838765331901,97.6727323421788,-9.20948839702043,-15.5116903647364,-11.377893183314,9.20213383757754,23.8800780180554,-86.2948391588648
4.775,88.4834987716134,-3.72744872412078,-12.7761342178226,-9.82732907393452e-05,0.000167943507856316,0.00112597482635843,-1.68770784503974e-05,0.000224435732998816,-0.000128636460784141,0.000115150369189729,-0.000392379240855133,-0.00099733836557429,0.046885837092605,-8.49766355630362,98.4362488697481,-9.37879585226128,-15.5077522939638,-11.4457550181367,9.33191001516871,24.0054158502674,-86.9904938516114
4.8,88.4618652931831,-3.80889070130523,-12.8264895888101,-0.000100989372550292,0.000165288599725338,0.00113358193039739,-2.0846884353054e-05,0.000228901494816844,-0.000127752707203381,0.000121836256903346,-0.000394190094542182,-0.001005829223194,0.0858214731279084,-8.62497197490243,99.1909193378179,-9.54615633471259,-15.5034302291967,-11.5116468032057,9.46033486158472,24.1284022040991,-87.6792725346122
4.825,88.4401591068159,-3.88999156734916,-12.8767980771732,-0.000103712373709167,0.000162663262613716,0.00114111096135593,-2.47216275422041e-05,0.000233358165474297,-0.000126860012072724,0.000128434001251371,-0.000396021428088013,-0.00101425094928321,0.124158416193337,-8.75029099503414,99.9366479559522,-9.71154619713127,-15.4987302214352,-11.5755819893144,9.58738778093797,24.2490212164693,-88.3610659666378
4.85,88.41838915438,-3.97072710850038,-12.9270567651733,-0.00010644111738263,0.000160068496210225,0.00114856108643067,-2.85009595136776e-05,0.000237804521741214,-0.000125959019928956,0.000134942076896294,-0.000397873017951446,-0.00102260206650172,0.161893682549866,-8.87359935327802,100.673340195789,-9.87494179974781,-15.4936583400288,-11.6375745103389,9.71304811719799,24.3672576933069,-89.0357656854499
4.875,88.3965644549351,-4.05107328224805,-12.9772627670953,-0.000109174430825754,0.000157505290563423,0.00115593148257525,-3.21845347823896e-05,0.000242239344672934,-0.000125050376349869,0.000141358965608129,-0.000399744635236357,-0.00103088110622537,0.199024356179501,-8.9948764389813,101.400902807227,-10.0363195165658,-15.4882206710252,-11.6976387731243,9.83729516038636,24.4830971100065,-89.7032640341024
4.9,88.3746940990391,-4.13100622371392,-13.0274132291413,-0.000111911145756927,0.00015497462579743,0.00116322133661978,-3.57720109589316e-05,0.000246661419967369,-0.00012413472770342,0.000147683156715844,-0.000401636045764799,-0.00103908660891636,0.235547588862301,-9.11410229583922,102.119243833991,-10.1956557418684,-15.4824233154253,-11.755789647041,9.96010815300616,24.5965256112645,-90.3634541869501
4.925,88.352787242953,-4.21050225188746,-13.0775053292761,-0.000114650098731447,0.000152477471833751,0.00117042984538644,-3.92630488307011e-05,0.000251069538321561,-0.000123212720895553,0.000153913147562135,-0.000403547010155311,-0.00104721712449089,0.271460600226022,-9.23125762295036,102.828272628578,-10.3529268969283,-15.4762723873453,-11.8120424532191,10.0814662967023,24.7075300102957,-91.0162301753592
4.95,88.3308531027519,-4.28953787570433,-13.1275362770228,-0.000117390131513073,0.000150014788119004,0.00117755621580106,-4.26573124479024e-05,0.000255462495787492,-0.000122285003116961,0.000160047443960976,-0.000405477283906497,-0.0010552712126841,0.306760677768666,-9.34632377535154,103.527899866577,-10.5081094369174,-15.4697740120864,-11.8664129534648,10.2013487591488,24.8160977874379,-91.6614869131127
4.975,88.3089009483442,-4.36808979996839,-13.1775033132093,-0.000120130091443876,0.000147587523358722,0.00118459966500092,-4.59544692140712e-05,0.000259839094127017,-0.00012135222158878,0.000166084560657961,-0.000407426617485745,-0.00106324744341214,0.341445176854139,-9.45928276403589,104.218037560371,-10.6611798580128,-15.462934324113,-11.9189173388676,10.3197346811587,24.9222170881489,-92.2991202215039
5,88.2869400974079,-4.44613493111734,-13.2274037096675,-0.000122868831812048,0.000145196615257234,0.00119155942043855,-4.91541899811654e-05,0.000264198141165725,-0.00012041502330733,0.000172023021793213,-0.000409394756422966,-0.00107114439713122,0.375511520681389,-9.57011725545943,104.898599072217,-10.8121147046935,-15.455759464942,-11.969572218105,10.4366031840122,25.0258767204014,-92.9290268541121
5.025,88.2649799092488,-4.52365038283219,-13.2772347688829,-0.000125605212217605,0.00014284299026357,0.00119843471998172,-5.22561491490409e-05,0.000268538451145738,-0.000119474054788089,0.000177861361366646,-0.000411381441409314,-0.00107896066519364,0.408957200227257,-9.67881057054104,105.569499126706,-10.9608905772247,-15.4482555809421,-12.0183946054508,10.5519333769975,25.1270661514832,-93.5511045212554
5.05,88.2430297785847,-4.60061348149154,-13.3269938235979,-0.000128338098935976,0.000140527563323549,0.00120522481200953,-5.52600247693824e-05,0.000272858845077266,-0.000118529961808864,0.000183598123705386,-0.000413386408400815,-0.00108669485020067,0.441779774163438,-9.78534668316194,106.23065382261,-11.107484139324,-15.4404288210481,-12.0654019084967,10.6657043651606,25.2257755042101,-94.1652519141136
5.075,88.2210991292637,-4.67700177147121,-13.3766782363679,-0.000131066365279153,0.000138251237638033,0.00121192895550465,-5.81654986538949e-05,0.000277158151088766,-0.000117583389152437,0.000189231863933034,-0.000415409388726792,-0.00109434556635221,0.473976868747895,-9.88971021817083,106.881980644111,-11.2518721260048,-15.4322853343888,-12.1106119155933,10.7778952572569,25.3219955525596,-94.7713687285178
5.1,88.199197407921,-4.75279302029025,-13.4262853990706,-0.000133788891954478,0.000136014904427266,0.00121854642014169,-6.09722564864912e-05,0.000281435204775707,-0.000116634980348619,0.000194761148440969,-0.000417450109202973,-0.00110191143979307,0.505546177691111,-9.99188644890181,107.52339847142,-11.3940313515912,-15.4238312678326,-12.15404278302,10.8884851739002,25.4157177167344,-95.3693556884004
5.125,88.1773340775812,-4.82796522360484,-13.4758127323709,-0.000136504567420925,0.000133819442701445,0.00122507648637183,-6.36799879398242e-05,0.000285688849547674,-0.000115685377415974,0.00020018455536075,-0.00041950829224912,-0.00110939110895585,0.536485461997595,-10.0918612942123,108.154827590793,-11.5339387178996,-15.415072763452,-12.1957130218914,10.9974532559021,25.5069340576643,-95.959114568902
5.15,88.1555186112102,-4.90249661005123,-13.5252576851403,-0.000139212288242666,0.000131665719037458,0.00123151844550359,-6.628838679551e-05,0.00028991793697377,-0.000114735220603238,0.000205500675038175,-0.000421583656011221,-0.00111678322490035,0.56679254978308,-10.1896213150488,108.776189703939,-11.6715712225797,-15.4060159559098,-12.2356414848088,11.1047786727966,25.5956372709586,-96.54054821913
5.175,88.1337604852249,-4.97636564593953,-13.5746177338329,-0.000141910959439898,0.000129554587361733,0.00123787159977991,-6.87971510682922e-05,0.000294121327126251,-0.000113785148130534,0.00021070811050819,-0.000423675914487984,-0.00112408645164938,0.596465336067851,-10.285153710549,109.387407936833,-11.8069059676104,-15.3966669697687,-12.2738473522673,11.2104406315426,25.6818206803177,-97.1135605845657
5.2,88.1120691729649,-5.04955103980007,-13.6238903818187,-0.000144599494836833,0.000127486888739411,0.00124413526245143,-7.1205983133954e-05,0.000298297888922119,-0.000112835795930577,0.000215805477970787,-0.000425784777661531,-0.00113129946652085,0.625501782546712,-10.3784463136894,109.988406847942,-11.9399201679438,-15.3870319167281,-12.3103501188254,11.3144183853971,25.7654782304175,-97.6780567291162
