time_s,target_error_mm,dynamic_quasi_delta_mm,qdot_norm,qddot_norm,max_force_N,max_force_rate_N_per_s,command_power_proxy_W,robot_drive_power_proxy_W,kinetic_energy_J,elastic_energy_J,drive_energy_J,total_energy_J,damping_power_W
14.91,0.254147881168337,0.190819443693298,11.7922279917278,19.784724099068,154.505405294247,13.3392659125667,0.190573172666627,0.191163885647942,5.28036783423533e-06,0.122579304542702,0.0056113187334818,0.128195903644018,0.0501262173139618
14.9333333333333,0.253982026912753,0.190151744991162,11.3358030968125,18.050606471172,154.501633718249,13.4516573882753,0.18379324610333,0.184581744363573,4.97859202654761e-06,0.125835997521025,0.00559524136688219,0.131436217479934,0.0465936693216429
14.9566666666667,0.253731581873694,0.188926013243463,10.9565636632145,18.8379713457382,154.417248428826,12.6018222145433,0.176872852151432,0.177811948250218,4.64392084681453e-06,0.12901685724764,0.00557604573234569,0.134597546900832,0.0432326564632291
14.98,0.252960423222537,0.187679478823645,10.4626734129407,20.4667026161576,154.278792963785,11.3078811601389,0.16976697906536,0.170915792442191,4.38240231556716e-06,0.13211618411004,0.00555280548411788,0.137673371996473,0.0398987107655717
15.0033333333333,0.252861738379618,0.186682798615677,10.0109663113796,19.2091355196237,154.061034151463,13.5985515230168,0.162546311375245,0.163904691288987,4.08959139730054e-06,0.135130248815504,0.0055236709195208,0.140658009326422,0.036684931093196
15.0266666666667,0.252194754703412,0.185571937046229,9.57393431855389,18.4308324694364,153.790587729278,15.8126916512372,0.155242153366283,0.156735762677668,3.80791841893651e-06,0.138051526344644,0.00549043231661773,0.143545766579681,0.0336360417166974
15.05,0.251406692569143,0.183954434637438,9.15832582211875,20.324425574837,153.44568772325,17.8881330011796,0.14785020559642,0.149499007087756,3.524195215322e-06,0.140873907249434,0.00545502055998684,0.146332452004636,0.0307162665718653
15.0733333333333,0.250611589241408,0.182757268166091,8.63572238519171,20.0771916820917,153.053341536779,19.9681759521276,0.140371577400691,0.14222257661959,3.30098571639944e-06,0.143594625792945,0.00541432506889454,0.149012251847556,0.0278631856137465
15.0966666666667,0.250063670544056,0.181429421131631,8.23127099480798,18.6160486025831,152.586693266125,21.933853545917,0.132880246123765,0.13486701703602,3.02160582739187e-06,0.146209370820021,0.00536958283078478,0.151581975256633,0.0252017391803476
15.12,0.248966368208624,0.179993305239388,7.77556731573962,19.4462265579485,152.077697697686,23.796866138789,0.125363162258496,0.127460555926043,2.79050583090652e-06,0.148711325875409,0.00532224552107206,0.154036361902312,0.022678521551324
15.1433333333333,0.24774049940958,0.17829895567086,7.33508991225239,20.3735527394121,151.498465052787,25.8561030611536,0.117836737276562,0.120112397549969,2.57442037359393e-06,0.151098729085779,0.00527105447024962,0.156372357976403,0.0202833894935246
15.1666666666667,0.24667352217059,0.1766950488032,6.83819605615484,19.2801918140237,150.871079554832,28.1894376964056,0.110312691187019,0.112699374888719,2.3555691298956e-06,0.153369630873387,0.00521650481453142,0.158588491257048,0.0179927611039495
15.19,0.245917471038675,0.175464078012081,6.44778130254894,18.5283241670646,150.182957960288,29.8916136841934,0.102851499739595,0.105299175690743,2.12110101469344e-06,0.155517167427674,0.00516054450052079,0.16067983302921,0.0159055203018
15.2133333333333,0.244406852102436,0.173536984513879,5.98719567796191,19.8468496676918,149.476137582903,31.9157361378228,0.0954348879826974,0.0980386250304949,1.95567712041779e-06,0.157540760277361,0.00510265318600152,0.162645369140483,0.0139571380117843
15.2366666666667,0.243294565622566,0.171877049807407,5.53831201462939,19.5514462500384,148.693556940523,34.124047388293,0.0880756142613156,0.0908250573625453,1.75666681324124e-06,0.159440744017256,0.00504026721901399,0.164482767903083,0.012120748948652
15.26,0.242136350262167,0.170489205469342,5.09532780290425,17.8329773111684,147.883682038116,36.1541249146131,0.0808149410527038,0.0836392672833385,1.59823406466908e-06,0.161212882181718,0.0049746430444705,0.166189123460253,0.01045210046964
15.2833333333333,0.240543214913362,0.168453436071833,4.72496458894618,19.1121107354442,147.006364444507,38.0486656085999,0.0736518813981299,0.0765401881401688,1.41293497566876e-06,0.16285549550693,0.00490867655552037,0.167765584997426,0.00893107740524235
15.3066666666667,0.238982130363276,0.166669630347906,4.22805413630102,19.1221579496395,146.108077643048,39.8775384475299,0.0665905584296777,0.0695730131890014,1.29147900921383e-06,0.164367855111772,0.00484010618896388,0.169209252779745,0.00751960948536419
15.33,0.237748492749399,0.165050365485513,3.86073018267823,18.0558156017282,145.145412650289,41.379561864354,0.059666455570929,0.062701811763682,1.12395843210897e-06,0.165750905905764,0.0047699579782719,0.170521987842468,0.00626029347391974
15.3533333333333,0.236158350689122,0.163292267842152,3.41895701032755,17.0078570139448,144.177031422712,42.851866404477,0.0528867503521148,0.0559723114049175,1.0182322664165e-06,0.167001330001848,0.00469864543899532,0.171700993673109,0.00514672620145613
15.3766666666667,0.23457930318747,0.161266210917602,3.10002225932393,19.5685561259428,143.145658884747,44.2024305829814,0.0462548079593545,0.0494004566348305,8.66407309901347e-07,0.16812249871339,0.00462731490209465,0.172750680022795,0.00415977429191615
15.4,0.232924636756577,0.159613214565036,2.57922982233636,18.452191451274,142.114251328839,45.8283334545239,0.0397881425439278,0.0428824521894326,8.14854016275787e-07,0.169112482555064,0.00455200255049028,0.17366529995957,0.00329633638864245
15.4233333333333,0.230360026002943,0.157409408737784,2.30792614207321,14.7690108541634,141.007003323536,46.9839647995299,0.0334846662666696,0.0366396769466389,6.62848746871358e-07,0.169969713499732,0.00447792698882807,0.174448303337307,0.00254358620372268
15.4466666666667,0.229648555846824,0.155997909547379,1.95368062328097,19.0922881916438,139.921666304861,47.6684363545717,0.0273785622934297,0.0307462021035347,5.86297275051651e-07,0.170703448925177,0.00440492542864109,0.175108960651094,0.00193454031653799
15.47,0.228267822490202,0.154288278665207,1.60087287511154,17.310666728845,138.782476293656,49.2044989167837,0.021472899260684,0.0248807043454961,5.53836569449335e-07,0.171314238231338,0.00432730541684109,0.175642097484748,0.00145442488596385
15.4933333333333,0.225748367660498,0.151860269706679,1.3183366124149,15.615840586553,137.625456355411,50.8365254664571,0.015726824403346,0.0188941106428691,4.37837197231341e-07,0.171796892601652,0.00424605793679737,0.176043388375647,0.00101590071845267
15.5166666666667,0.223576189002654,0.15003234398431,1.1117010301941,15.9408370519837,136.410105105221,50.7111085884721,0.0102049888095939,0.0133723994741324,3.83756410992751e-07,0.172148235879026,0.00417595620782695,0.176324575843264,0.000721129380016297
15.54,0.222619978631273,0.148593216594468,1.0154563989647,17.3274954222713,135.258937954616,50.9308398942662,0.00490029413008194,0.00834893357476179,3.42217169981402e-07,0.172387324529056,0.0040983479936777,0.176486014739903,0.000536940297289777
15.5633333333333,0.221154694129118,0.147189849318988,1.06640962263299,13.7921693226502,134.033332576822,52.3659883627246,-0.000193245905220736,0.00326092923813561,3.11155810671833e-07,0.172513031413127,0.00402359628529683,0.176536938854234,0.000436330579330903
15.5866666666667,0.218130064652361,0.144059628480075,1.0936314236817,14.8358504364351,132.815191831022,56.8137495973711,-0.00509788330717257,-0.00191631214175357,2.46240467812004e-07,0.172519394720102,0.00393736538690815,0.176457006347478,0.000377301087512666
15.61,0.217004887610191,0.141862980976977,1.41933192087857,18.0183315113667,131.382024262278,58.1525713780241,-0.00974695315533249,-0.00688976478012261,2.24723871140086e-07,0.172405795835014,0.00384190931898464,0.17624792987787,0.000454354525256691
15.6333333333333,0.216374710865182,0.142348449773837,1.65042145987268,11.9724396607786,130.101405166714,49.6834286755223,-0.0141765246056164,-0.0111704863848451,2.08176659574793e-07,0.17217711266779,0.00380365556098416,0.175980976405434,0.000599387640345033
15.6566666666667,0.213536839547973,0.139853986882631,1.83230098650315,11.6177477643705,129.06346425742,49.8083416248574,-0.018418069723167,-0.0150545082746462,1.97784505254028e-07,0.171856983748393,0.00373169730997095,0.175588878842869,0.000761578464377691
15.68,0.21048563815301,0.13659076016686,2.09121426981166,16.5053351594377,127.777015890887,54.9188611112673,-0.0224401303593219,-0.0190840347968671,1.74405968442815e-07,0.171439071838764,0.00364668814776156,0.175085934392494,0.00097233449483123
15.7033333333333,0.209810024216452,0.136096322863069,2.48530760014694,13.4830372484639,126.500584072228,55.4999604584486,-0.0262026376418896,-0.022877138578578,1.80942770594203e-07,0.170920900398537,0.00357332076565922,0.174494402106967,0.00130687686055064
15.7266666666667,0.208280047407778,0.134587460028466,2.65861419461005,11.031835674495,125.18701773616,56.4704153228302,-0.0297639071369728,-0.0264943040540052,1.72416526180384e-07,0.170311298326017,0.00349183821770388,0.173803308960248,0.00164628375212181
15.75,0.20538101833575,0.131863925402029,2.90135797142231,12.9875417843921,123.865298023829,57.3373016667884,-0.0331038757755795,-0.0300552896624965,1.75837646356426e-07,0.169607914066464,0.00341908473601449,0.173027174640125,0.00203669165352104
15.7733333333333,0.203461148221084,0.130052027492493,3.22650613613817,14.0018456156303,122.51127699171,56.3873186509486,-0.0362091867289634,-0.0333222600733977,1.86825372312633e-07,0.168813598025668,0.00334959342603091,0.172163378277072,0.00249459283764835
15.7966666666667,0.202613601294678,0.129396542562311,3.50654953849153,9.72918002588218,121.233889820118,54.5257657580204,-0.0391109093772561,-0.0362683016882868,1.99470815479712e-07,0.167937043915667,0.0032836456341606,0.171220889020643,0.00296512779794186
15.82,0.200624427894112,0.127558634570853,3.64256765192921,9.49305355928196,119.966741256335,54.0978022806726,-0.0418360310371986,-0.0390236953771158,2.06895834355431e-07,0.166983611144751,0.00321674071365197,0.170200558754238,0.00339441518576448
